x0000,y0000
1777575137.7089128,-0.0859375
1777575137.7189128,-0.0859375
1777575137.7289128,-0.0859375
1777575137.7389128,-0.0859375
1777575137.7489128,-0.0859375
1777575137.7589128,-0.0859375
1777575137.7689128,-0.0859375
1777575137.7789128,-0.0859375
1777575137.7889128,-0.0859375
1777575137.7989128,-0.0859375
1777575137.8089128,-0.0859375
1777575137.818913,-0.0859375
1777575137.828913,-0.0859375
1777575137.838913,-0.0859375
1777575137.848913,-0.0859375
1777575137.858913,-0.0859375
1777575137.868913,-0.0859375
1777575137.878913,-0.0859375
1777575137.888913,-0.0859375
1777575137.898913,0.0090332031
1777575137.908913,0.0090332031
1777575137.918913,0.0090332031
1777575137.9289129,0.0090332031
1777575137.9389129,0.0090332031
1777575137.9489129,0.0090332031
1777575137.9589128,0.0090332031
1777575137.9689128,0.0090332031
1777575137.9789128,0.0090332031
1777575137.9889128,0.0090332031
1777575137.9989128,0.0090332031
1777575138.0089128,0.0090332031
1777575138.018913,0.0090332031
1777575138.028913,0.0090332031
1777575138.038913,0.0090332031
1777575138.048913,0.0090332031
1777575138.058913,0.0090332031
1777575138.068913,0.0090332031
1777575138.078913,0.0090332031
1777575138.088913,0.0090332031
1777575138.098913,0.3137207031
1777575138.108913,0.3137207031
1777575138.118913,0.3137207031
1777575138.128913,0.3137207031
1777575138.138913,0.3137207031
1777575138.148913,0.3137207031
1777575138.158913,0.3137207031
1777575138.168913,0.3137207031
1777575138.1789129,0.3137207031
1777575138.1889129,0.3137207031
1777575138.1989129,0.3137207031
1777575138.2089128,0.3137207031
1777575138.218913,0.3137207031
1777575138.228913,0.3137207031
1777575138.238913,0.3137207031
1777575138.248913,0.3137207031
1777575138.258913,0.3137207031
1777575138.268913,0.3137207031
1777575138.278913,0.3137207031
1777575138.288913,0.3137207031
1777575138.298913,-0.2622070312
1777575138.308913,-0.2622070312
1777575138.318913,-0.2622070312
1777575138.328913,-0.2622070312
1777575138.338913,-0.2622070312
1777575138.348913,-0.2622070312
1777575138.358913,-0.2622070312
1777575138.368913,-0.2622070312
1777575138.378913,-0.2622070312
1777575138.388913,-0.2622070312
1777575138.398913,-0.2622070312
1777575138.408913,-0.2622070312
1777575138.4189131,-0.2622070312
1777575138.428913,-0.2622070312
1777575138.438913,-0.2622070312
1777575138.448913,-0.2622070312
1777575138.458913,-0.2622070312
1777575138.468913,-0.2622070312
1777575138.478913,-0.2622070312
1777575138.488913,-0.2622070312
1777575138.498913,0.1252441406
1777575138.508913,0.1252441406
1777575138.518913,0.1252441406
1777575138.528913,0.1252441406
1777575138.538913,0.1252441406
1777575138.548913,0.1252441406
1777575138.558913,0.1252441406
1777575138.568913,0.1252441406
1777575138.578913,0.1252441406
1777575138.588913,0.1252441406
1777575138.598913,0.1252441406
1777575138.608913,0.1252441406
1777575138.6189132,0.1252441406
1777575138.6289132,0.1252441406
1777575138.6389132,0.1252441406
1777575138.6489131,0.1252441406
1777575138.6589131,0.1252441406
1777575138.6689131,0.1252441406
1777575138.678913,0.1252441406
1777575138.688913,0.1252441406
1777575138.698913,0.0751953125
1777575138.708913,0.0751953125
1777575138.718913,0.0751953125
1777575138.728913,0.0751953125
1777575138.738913,0.0751953125
1777575138.748913,0.0751953125
1777575138.758913,0.0751953125
1777575138.768913,0.0751953125
1777575138.778913,0.0751953125
1777575138.788913,0.0751953125
1777575138.798913,0.0751953125
1777575138.808913,0.0751953125
1777575138.8189132,0.0751953125
1777575138.8289132,0.0751953125
1777575138.8389132,0.0751953125
1777575138.8489132,0.0751953125
1777575138.8589132,0.0751953125
