Command_x,Command_y,Target_x,Target_y
1779989212.7610261,0.0000000000,1779989212.7610261,0.
1779989212.861026,0.0000000000,1779989212.861026,0.
1779989212.961026,0.0000000000,1779989212.961026,0.
1779989213.061026,0.0000000000,1779989213.061026,0.
1779989213.161026,0.0000000000,1779989213.161026,0.
1779989213.2610261,0.0000000000,1779989213.2610261,0.
1779989213.361026,0.0000000000,1779989213.361026,0.
1779989213.461026,0.0000000000,1779989213.461026,0.
1779989213.561026,0.0000000000,1779989213.561026,0.
1779989213.661026,0.0000000000,1779989213.661026,0.
1779989213.7610261,0.0000000000,1779989213.7610261,0.
1779989213.861026,0.0000000000,1779989213.861026,0.
1779989213.961026,0.0000000000,1779989213.961026,0.
1779989214.061026,0.0000000000,1779989214.061026,0.
1779989214.161026,0.0000000000,1779989214.161026,0.
1779989214.2610261,0.0000000000,1779989214.2610261,0.
1779989214.361026,0.0000000000,1779989214.361026,0.
1779989214.461026,0.0000000000,1779989214.461026,0.
1779989214.561026,0.0000000000,1779989214.561026,0.
1779989214.661026,0.0000000000,1779989214.661026,0.
1779989214.7610261,0.0000000000,1779989214.7610261,0.
1779989214.861026,0.0000000000,1779989214.861026,0.
1779989214.961026,0.0000000000,1779989214.961026,0.
1779989215.061026,0.0000000000,1779989215.061026,0.
1779989215.161026,0.0000000000,1779989215.161026,0.
1779989215.2610261,0.0000000000,1779989215.2610261,0.
1779989215.361026,0.0000000000,1779989215.361026,0.
1779989215.461026,0.0000000000,1779989215.461026,0.
1779989215.561026,0.0000000000,1779989215.561026,0.
1779989215.661026,0.0000000000,1779989215.661026,0.
1779989215.7610261,0.0000000000,1779989215.7610261,0.
1779989215.861026,0.0000000000,1779989215.861026,0.
1779989215.961026,0.0000000000,1779989215.961026,0.
1779989216.061026,0.0000000000,1779989216.061026,0.
1779989216.161026,0.0000000000,1779989216.161026,0.
1779989216.2610261,0.0000000000,1779989216.2610261,0.
1779989216.361026,0.0000000000,1779989216.361026,0.
1779989216.461026,0.0000000000,1779989216.461026,0.
1779989216.561026,0.0000000000,1779989216.561026,0.
1779989216.661026,0.0000000000,1779989216.661026,0.
1779989216.7610261,0.0000000000,1779989216.7610261,0.
1779989216.861026,0.0000000000,1779989216.861026,0.
1779989216.961026,0.0000000000,1779989216.961026,0.
1779989217.061026,0.0000000000,1779989217.061026,0.
1779989217.161026,0.0000000000,1779989217.161026,0.
1779989217.2610261,0.0000000000,1779989217.2610261,0.
1779989217.361026,0.0000000000,1779989217.361026,0.
1779989217.461026,0.0000000000,1779989217.461026,0.
1779989217.561026,0.0000000000,1779989217.561026,0.
1779989217.661026,0.0000000000,1779989217.661026,0.
1779989217.7610261,0.0000000000,1779989217.7610261,0.
1779989217.861026,0.0000000000,1779989217.861026,0.
1779989217.961026,0.0000000000,1779989217.961026,0.
1779989218.061026,0.0000000000,1779989218.061026,0.
1779989218.161026,0.0000000000,1779989218.161026,0.
1779989218.2610261,0.0000000000,1779989218.2610261,0.
1779989218.361026,0.0000000000,1779989218.361026,0.
1779989218.461026,0.0000000000,1779989218.461026,0.
1779989218.561026,0.0000000000,1779989218.561026,0.
1779989218.661026,0.0000000000,1779989218.661026,0.
1779989218.7610261,0.0000000000,1779989218.7610261,0.
1779989218.861026,0.0000000000,1779989218.861026,0.
1779989218.961026,0.0000000000,1779989218.961026,0.
1779989219.061026,0.0000000000,1779989219.061026,0.
1779989219.161026,0.0000000000,1779989219.161026,0.
1779989219.2610261,0.0000000000,1779989219.2610261,0.
1779989219.361026,0.0000000000,1779989219.361026,0.
1779989219.461026,0.0000000000,1779989219.461026,0.
1779989219.561026,0.0000000000,1779989219.561026,0.
1779989219.661026,0.0000000000,1779989219.661026,0.
1779989219.7610261,0.0000000000,1779989219.7610261,0.
1779989219.861026,0.0000000000,1779989219.861026,0.
1779989219.961026,0.0000000000,1779989219.961026,0.
1779989220.061026,0.0000000000,1779989220.061026,0.
1779989220.161026,0.0000000000,1779989220.161026,0.
1779989220.2610261,0.0000000000,1779989220.2610261,0.
1779989220.361026,0.0000000000,1779989220.361026,0.
1779989220.461026,0.0000000000,1779989220.461026,0.
1779989220.561026,0.0000000000,1779989220.561026,0.
1779989220.661026,0.0000000000,1779989220.661026,0.
1779989220.7610261,0.0000000000,1779989220.7610261,0.
1779989220.861026,0.0000000000,1779989220.861026,0.
1779989220.961026,0.0000000000,1779989220.961026,0.
1779989221.061026,0.0000000000,1779989221.061026,0.
1779989221.161026,0.0000000000,1779989221.161026,0.
1779989221.2610261,0.0000000000,1779989221.2610261,0.
1779989221.361026,0.0000000000,1779989221.361026,0.
1779989221.461026,0.0000000000,1779989221.461026,0.
1779989221.561026,0.0000000000,1779989221.561026,0.
1779989221.661026,0.0000000000,1779989221.661026,0.
1779989221.7610261,0.0000000000,1779989221.7610261,0.
1779989221.861026,0.0000000000,1779989221.861026,0.
1779989221.961026,0.0000000000,1779989221.961026,0.
1779989222.061026,0.0000000000,1779989222.061026,0.
1779989222.161026,0.0000000000,1779989222.161026,0.
1779989222.2610261,0.0000000000,1779989222.2610261,0.
1779989222.361026,0.0000000000,1779989222.361026,0.
1779989222.461026,0.0000000000,1779989222.461026,0.
1779989222.561026,0.0000000000,1779989222.561026,0.
1779989222.661026,0.0000000000,1779989222.661026,0.
1779989222.7610261,0.0000000000,1779989222.7610261,0.
1779989222.861026,0.0000000000,1779989222.861026,0.
1779989222.961026,0.0000000000,1779989222.961026,0.
1779989223.061026,0.0000000000,1779989223.061026,0.
1779989223.161026,0.0000000000,1779989223.161026,0.
1779989223.2610261,0.0000000000,1779989223.2610261,0.
1779989223.361026,0.0000000000,1779989223.361026,0.
1779989223.461026,0.0000000000,1779989223.461026,0.
1779989223.561026,0.0000000000,1779989223.561026,0.
1779989223.661026,0.0000000000,1779989223.661026,0.
1779989223.7610261,0.0000000000,1779989223.7610261,0.
1779989223.861026,0.0000000000,1779989223.861026,0.
1779989223.961026,0.0000000000,1779989223.961026,0.
1779989224.061026,0.0000000000,1779989224.061026,0.
1779989224.161026,0.0000000000,1779989224.161026,0.
1779989224.2610261,0.0000000000,1779989224.2610261,0.
1779989224.361026,0.0000000000,1779989224.361026,0.
1779989224.461026,0.0000000000,1779989224.461026,0.
1779989224.561026,0.0000000000,1779989224.561026,0.
1779989224.661026,0.0000000000,1779989224.661026,0.
1779989224.7610261,0.0000000000,1779989224.7610261,0.
1779989224.861026,0.0000000000,1779989224.861026,0.
1779989224.961026,0.0000000000,1779989224.961026,0.
1779989225.061026,0.0000000000,1779989225.061026,0.
1779989225.161026,0.0000000000,1779989225.161026,0.
1779989225.2610261,0.0000000000,1779989225.2610261,0.
1779989225.361026,0.0000000000,1779989225.361026,0.
1779989225.461026,0.0000000000,1779989225.461026,0.
1779989225.561026,0.0000000000,1779989225.561026,0.
1779989225.661026,0.0000000000,1779989225.661026,0.
1779989225.7610261,0.0000000000,1779989225.7610261,0.
1779989225.861026,0.0000000000,1779989225.861026,0.
1779989225.961026,0.0000000000,1779989225.961026,0.
1779989226.061026,0.0000000000,1779989226.061026,0.
1779989226.161026,0.0000000000,1779989226.161026,0.
1779989226.2610261,0.0000000000,1779989226.2610261,0.
1779989226.361026,0.0000000000,1779989226.361026,0.
1779989226.461026,0.0000000000,1779989226.461026,0.
1779989226.561026,0.0000000000,1779989226.561026,0.
1779989226.661026,0.0000000000,1779989226.661026,0.
1779989226.7610261,0.0000000000,1779989226.7610261,0.
1779989226.861026,0.0000000000,1779989226.861026,0.
1779989226.961026,0.0000000000,1779989226.961026,0.
1779989227.061026,0.0000000000,1779989227.061026,0.
1779989227.161026,0.0000000000,1779989227.161026,0.
1779989227.2610261,0.0000000000,1779989227.2610261,0.
1779989227.361026,0.0000000000,1779989227.361026,0.
1779989227.461026,0.0000000000,1779989227.461026,0.
1779989227.561026,0.0000000000,1779989227.561026,0.
1779989227.661026,0.0000000000,1779989227.661026,0.
1779989227.7610261,0.0000000000,1779989227.7610261,0.
1779989227.861026,0.0000000000,1779989227.861026,0.
1779989227.961026,0.0000000000,1779989227.961026,0.
1779989228.061026,0.0000000000,1779989228.061026,0.
1779989228.161026,0.0000000000,1779989228.161026,0.
1779989228.2610261,0.0000000000,1779989228.2610261,0.
1779989228.361026,0.0000000000,1779989228.361026,0.
1779989228.461026,0.0000000000,1779989228.461026,0.
1779989228.561026,0.0000000000,1779989228.561026,0.
1779989228.661026,0.0000000000,1779989228.661026,0.
1779989228.7610261,0.0000000000,1779989228.7610261,0.
1779989228.861026,0.0000000000,1779989228.861026,0.
1779989228.961026,0.0000000000,1779989228.961026,0.
1779989229.061026,0.0000000000,1779989229.061026,0.
1779989229.161026,0.0000000000,1779989229.161026,0.
1779989229.2610261,0.0000000000,1779989229.2610261,0.
1779989229.361026,0.0000000000,1779989229.361026,0.
1779989229.461026,0.0000000000,1779989229.461026,0.
1779989229.561026,0.0000000000,1779989229.561026,0.
