Command_x,Command_y,Target_x,Target_y
1779904198.150899,0.,1779904198.150899,200.
1779904198.2508988,0.,1779904198.2508988,200.
1779904198.350899,0.,1779904198.350899,200.
1779904198.450899,0.,1779904198.450899,200.
1779904198.5508988,0.,1779904198.5508988,200.
1779904198.650899,0.,1779904198.650899,200.
1779904198.7508988,0.,1779904198.7508988,200.
1779904198.850899,0.,1779904198.850899,200.
1779904198.950899,0.,1779904198.950899,200.
1779904199.0508988,0.,1779904199.0508988,200.
1779904199.150899,0.,1779904199.150899,200.
1779904199.2508988,0.,1779904199.2508988,200.
1779904199.350899,0.,1779904199.350899,200.
1779904199.450899,0.,1779904199.450899,200.
1779904199.5508988,0.,1779904199.5508988,200.
1779904199.650899,0.,1779904199.650899,200.
1779904199.7508988,0.,1779904199.7508988,200.
1779904199.850899,0.,1779904199.850899,200.
1779904199.950899,0.,1779904199.950899,200.
1779904200.0508988,0.,1779904200.0508988,200.
1779904200.150899,0.,1779904200.150899,200.
1779904200.2508988,0.,1779904200.2508988,200.
1779904200.350899,0.,1779904200.350899,200.
1779904200.450899,0.,1779904200.450899,200.
1779904200.5508988,0.,1779904200.5508988,200.
1779904200.650899,0.,1779904200.650899,200.
1779904200.7508988,0.,1779904200.7508988,200.
1779904200.850899,0.,1779904200.850899,200.
1779904200.950899,0.,1779904200.950899,200.
1779904201.0508988,0.,1779904201.0508988,200.
1779904201.150899,0.,1779904201.150899,200.
1779904201.2508988,0.,1779904201.2508988,200.
1779904201.350899,0.,1779904201.350899,200.
1779904201.450899,0.,1779904201.450899,200.
1779904201.5508988,0.,1779904201.5508988,200.
1779904201.650899,0.,1779904201.650899,200.
1779904201.7508988,0.,1779904201.7508988,200.
1779904201.850899,0.,1779904201.850899,200.
1779904201.950899,0.,1779904201.950899,200.
1779904202.0508988,0.,1779904202.0508988,200.
1779904202.150899,0.,1779904202.150899,200.
1779904202.2508988,0.,1779904202.2508988,200.
1779904202.350899,0.,1779904202.350899,200.
1779904202.450899,0.,1779904202.450899,164.7174674372
1779904202.5508988,0.,1779904202.5508988,255.4916648804
1779904202.650899,0.,1779904202.650899,332.5066807358
1779904202.7508988,0.,1779904202.7508988,200.
1779904202.850899,0.,1779904202.850899,200.
1779904202.950899,0.,1779904202.950899,200.
1779904203.0508988,0.,1779904203.0508988,200.
1779904203.150899,0.,1779904203.150899,200.
1779904203.2508988,0.,1779904203.2508988,200.
1779904203.350899,0.,1779904203.350899,200.
1779904203.450899,0.,1779904203.450899,200.
1779904203.5508988,0.,1779904203.5508988,200.
1779904203.650899,0.,1779904203.650899,200.
1779904203.7508988,0.,1779904203.7508988,200.
1779904203.850899,0.,1779904203.850899,200.
1779904203.950899,0.,1779904203.950899,200.
1779904204.0508988,0.,1779904204.0508988,200.
1779904204.150899,0.,1779904204.150899,200.
1779904204.2508988,0.,1779904204.2508988,200.
1779904204.350899,0.,1779904204.350899,200.
1779904204.450899,0.,1779904204.450899,200.
1779904204.5508988,0.,1779904204.5508988,200.
1779904204.650899,0.,1779904204.650899,200.
1779904204.7508988,0.,1779904204.7508988,200.
1779904204.850899,0.,1779904204.850899,200.
1779904204.950899,0.,1779904204.950899,200.
1779904205.0508988,0.,1779904205.0508988,200.
1779904205.150899,0.,1779904205.150899,200.
1779904205.2508988,0.,1779904205.2508988,221.2748881863
1779904205.350899,0.,1779904205.350899,314.7176460185
1779904205.450899,0.,1779904205.450899,340.
1779904205.5508988,0.,1779904205.5508988,200.
1779904205.650899,315.7333686947,1779904205.650899,200.
1779904205.7508988,63.1466737389,1779904205.7508988,200.
1779904205.850899,12.6293347478,1779904205.850899,200.
1779904205.950899,2.5258669496,1779904205.950899,200.
1779904206.0508988,0.5051733899,1779904206.0508988,200.
1779904206.150899,0.101034678,1779904206.150899,200.
1779904206.2508988,0.0202069356,1779904206.2508988,200.
1779904206.350899,0.0040413871,1779904206.350899,200.
1779904206.450899,0.0008082774,1779904206.450899,200.
1779904206.5508988,0.0001616555,1779904206.5508988,200.
1779904206.650899,0.0000323311,1779904206.650899,200.
1779904206.7508988,0.0000064662,1779904206.7508988,200.
1779904206.850899,0.0000064662,1779904206.850899,0.
1779904206.950899,0.0000064662,1779904206.950899,0.
1779904207.0508988,0.0000064662,1779904207.0508988,0.
1779904207.150899,0.0000064662,1779904207.150899,0.
1779904207.2508988,0.0000064662,1779904207.2508988,0.
1779904207.350899,0.0000064662,1779904207.350899,0.
1779904207.450899,0.0000064662,1779904207.450899,0.
1779904207.5508988,0.0000064662,1779904207.5508988,0.
1779904207.650899,0.0000064662,1779904207.650899,0.
1779904207.7508988,0.0000064662,1779904207.7508988,0.
1779904207.850899,0.0000064662,1779904207.850899,0.
1779904207.950899,0.0000064662,1779904207.950899,0.
1779904208.0508988,0.0000064662,1779904208.0508988,0.
1779904208.150899,0.0000064662,1779904208.150899,0.
1779904208.2508988,0.0000064662,1779904208.2508988,0.
1779904208.350899,0.0000064662,1779904208.350899,0.
1779904208.450899,0.0000064662,1779904208.450899,0.
1779904208.5508988,0.0000064662,1779904208.5508988,0.
1779904208.650899,0.0000064662,1779904208.650899,0.
1779904208.7508988,0.0000064662,1779904208.7508988,0.
1779904208.850899,0.0000064662,1779904208.850899,0.
1779904208.950899,0.0000064662,1779904208.950899,0.
1779904209.0508988,0.0000064662,1779904209.0508988,0.
1779904209.150899,0.0000064662,1779904209.150899,0.
1779904209.2508988,0.0000064662,1779904209.2508988,0.
1779904209.350899,0.0000064662,1779904209.350899,0.
1779904209.450899,0.0000064662,1779904209.450899,0.
1779904209.5508988,0.0000064662,1779904209.5508988,0.
1779904209.650899,0.0000064662,1779904209.650899,0.
1779904209.7508988,0.0000064662,1779904209.7508988,0.
1779904209.850899,0.0000064662,1779904209.850899,0.
1779904209.950899,0.0000064662,1779904209.950899,0.
1779904210.0508988,0.0000064662,1779904210.0508988,0.
1779904210.150899,0.0000064662,1779904210.150899,0.
1779904210.2508988,0.0000064662,1779904210.2508988,0.
1779904210.350899,0.0000064662,1779904210.350899,0.
1779904210.450899,0.0000064662,1779904210.450899,0.
1779904210.5508988,0.0000064662,1779904210.5508988,0.
1779904210.650899,0.0000064662,1779904210.650899,0.
1779904210.7508988,0.0000064662,1779904210.7508988,0.
1779904210.850899,0.0000064662,1779904210.850899,0.
1779904210.950899,0.0000064662,1779904210.950899,0.
1779904211.0508988,0.0000064662,1779904211.0508988,0.
1779904211.150899,0.0000064662,1779904211.150899,0.
1779904211.2508988,0.0000064662,1779904211.2508988,0.
1779904211.350899,0.0000064662,1779904211.350899,0.
1779904211.450899,0.0000064662,1779904211.450899,0.
1779904211.5508988,0.0000064662,1779904211.5508988,0.
1779904211.650899,0.0000064662,1779904211.650899,0.
1779904211.7508988,0.0000064662,1779904211.7508988,0.
1779904211.850899,0.0000064662,1779904211.850899,0.
1779904211.950899,0.0000064662,1779904211.950899,0.
1779904212.0508988,0.0000064662,1779904212.0508988,0.
1779904212.150899,0.0000064662,1779904212.150899,0.
1779904212.2508988,0.0000064662,1779904212.2508988,0.
1779904212.350899,0.0000064662,1779904212.350899,0.
1779904212.450899,0.0000064662,1779904212.450899,0.
1779904212.5508988,0.0000064662,1779904212.5508988,0.
1779904212.650899,0.0000064662,1779904212.650899,0.
1779904212.7508988,0.0000064662,1779904212.7508988,0.
1779904212.850899,0.0000064662,1779904212.850899,0.
1779904212.950899,0.0000064662,1779904212.950899,0.
1779904213.0508988,0.0000064662,1779904213.0508988,0.
1779904213.150899,0.0000064662,1779904213.150899,0.
1779904213.2508988,0.0000064662,1779904213.2508988,0.
1779904213.350899,0.0000064662,1779904213.350899,0.
1779904213.450899,0.0000064662,1779904213.450899,0.
1779904213.5508988,0.0000064662,1779904213.5508988,0.
1779904213.650899,0.0000064662,1779904213.650899,0.
1779904213.7508988,0.0000064662,1779904213.7508988,0.
1779904213.850899,0.0000064662,1779904213.850899,0.
1779904213.950899,0.0000064662,1779904213.950899,0.
1779904214.0508988,0.0000064662,1779904214.0508988,0.
1779904214.150899,0.0000064662,1779904214.150899,0.
1779904214.2508988,0.0000064662,1779904214.2508988,0.
1779904214.350899,0.0000064662,1779904214.350899,0.
1779904214.450899,0.0000064662,1779904214.450899,0.
1779904214.5508988,0.0000064662,1779904214.5508988,0.
1779904214.650899,0.0000064662,1779904214.650899,0.
1779904214.7508988,0.0000064662,1779904214.7508988,0.
1779904214.850899,0.0000064662,1779904214.850899,0.
1779904214.950899,0.0000064662,1779904214.950899,0.
1779904215.0508988,0.0000064662,1779904215.0508988,0.
1779904215.150899,0.0000064662,1779904215.150899,0.
1779904215.2508988,0.0000064662,1779904215.2508988,0.
1779904215.350899,0.0000064662,1779904215.350899,0.
1779904215.450899,0.0000064662,1779904215.450899,0.
1779904215.5508988,0.0000064662,1779904215.5508988,0.
1779904215.650899,0.0000064662,1779904215.650899,0.
1779904215.7508988,0.0000064662,1779904215.7508988,0.
1779904215.850899,0.0000064662,1779904215.850899,0.
1779904215.950899,0.0000064662,1779904215.950899,0.
1779904216.0508988,0.0000064662,1779904216.0508988,0.
1779904216.150899,0.0000064662,1779904216.150899,0.
1779904216.2508988,0.0000064662,1779904216.2508988,0.
1779904216.350899,0.0000064662,1779904216.350899,0.
1779904216.450899,0.0000064662,1779904216.450899,0.
1779904216.5508988,0.0000064662,1779904216.5508988,0.
1779904216.650899,0.0000064662,1779904216.650899,0.
1779904216.7508988,0.0000064662,1779904216.7508988,0.
1779904216.850899,0.0000064662,1779904216.850899,0.
1779904216.950899,0.0000064662,1779904216.950899,0.
1779904217.0508988,0.0000064662,1779904217.0508988,0.
1779904217.150899,0.0000064662,1779904217.150899,0.
1779904217.2508988,0.0000064662,1779904217.2508988,0.
1779904217.350899,0.0000064662,1779904217.350899,0.
1779904217.450899,0.0000064662,1779904217.450899,0.
1779904217.5508988,0.0000064662,1779904217.5508988,0.
1779904217.650899,0.0000064662,1779904217.650899,0.
1779904217.7508988,0.0000064662,1779904217.7508988,0.
1779904217.850899,0.0000064662,1779904217.850899,0.
1779904217.950899,0.0000064662,1779904217.950899,0.
1779904218.0508988,0.0000064662,1779904218.0508988,0.
1779904218.150899,0.0000064662,1779904218.150899,0.
1779904218.2508988,0.0000064662,1779904218.2508988,0.
1779904218.350899,0.0000064662,1779904218.350899,0.
1779904218.450899,0.0000064662,1779904218.450899,0.
1779904218.5508988,0.0000064662,1779904218.5508988,0.
1779904218.650899,0.0000064662,1779904218.650899,0.
1779904218.7508988,0.0000064662,1779904218.7508988,0.
1779904218.850899,0.0000064662,1779904218.850899,0.
1779904218.950899,0.0000064662,1779904218.950899,0.
1779904219.0508988,0.0000064662,1779904219.0508988,0.
1779904219.150899,0.0000064662,1779904219.150899,0.
1779904219.2508988,0.0000064662,1779904219.2508988,0.
1779904219.350899,0.0000064662,1779904219.350899,0.
1779904219.450899,0.0000064662,1779904219.450899,0.
1779904219.5508988,0.0000064662,1779904219.5508988,0.
1779904219.650899,0.0000064662,1779904219.650899,0.
1779904219.7508988,0.0000064662,1779904219.7508988,0.
1779904219.850899,0.0000064662,1779904219.850899,0.
1779904219.950899,0.0000064662,1779904219.950899,0.
1779904220.0508988,0.0000064662,1779904220.0508988,0.
1779904220.150899,0.0000064662,1779904220.150899,0.
1779904220.2508988,0.0000064662,1779904220.2508988,0.
1779904220.350899,0.0000064662,1779904220.350899,0.
1779904220.450899,0.0000064662,1779904220.450899,0.
1779904220.5508988,0.0000064662,1779904220.5508988,0.
1779904220.650899,0.0000064662,1779904220.650899,0.
1779904220.7508988,0.0000064662,1779904220.7508988,0.
1779904220.850899,0.0000064662,1779904220.850899,0.
1779904220.950899,0.0000064662,1779904220.950899,0.
1779904221.0508988,0.0000064662,1779904221.0508988,0.
1779904221.150899,0.0000064662,1779904221.150899,0.
1779904221.2508988,0.0000064662,1779904221.2508988,0.
1779904221.350899,0.0000064662,1779904221.350899,0.
1779904221.450899,0.0000064662,1779904221.450899,0.
1779904221.5508988,0.0000064662,1779904221.5508988,0.
1779904221.650899,0.0000064662,1779904221.650899,0.
1779904221.7508988,0.0000064662,1779904221.7508988,0.
1779904221.850899,0.0000064662,1779904221.850899,0.
1779904221.950899,0.0000064662,1779904221.950899,0.
1779904222.0508988,0.0000064662,1779904222.0508988,0.
1779904222.150899,0.0000064662,1779904222.150899,0.
1779904222.2508988,0.0000064662,1779904222.2508988,0.
1779904222.350899,0.0000064662,1779904222.350899,0.
1779904222.450899,0.0000064662,1779904222.450899,0.
1779904222.5508988,0.0000064662,1779904222.5508988,0.
1779904222.650899,0.0000064662,1779904222.650899,0.
1779904222.7508988,0.0000064662,1779904222.7508988,0.
1779904222.850899,0.0000064662,1779904222.850899,0.
1779904222.950899,0.0000064662,1779904222.950899,0.
1779904223.0508988,0.0000064662,1779904223.0508988,0.
1779904223.150899,0.0000064662,1779904223.150899,0.
1779904223.2508988,0.0000064662,1779904223.2508988,0.
1779904223.350899,0.0000064662,1779904223.350899,0.
1779904223.450899,0.0000064662,1779904223.450899,0.
1779904223.5508988,0.0000064662,1779904223.5508988,0.
1779904223.650899,0.0000064662,1779904223.650899,0.
1779904223.7508988,0.0000064662,1779904223.7508988,0.
1779904223.850899,0.0000064662,1779904223.850899,0.
1779904223.950899,0.0000064662,1779904223.950899,0.
1779904224.0508988,0.0000064662,1779904224.0508988,0.
1779904224.150899,0.0000064662,1779904224.150899,0.
1779904224.2508988,0.0000064662,1779904224.2508988,0.
1779904224.350899,0.0000064662,1779904224.350899,0.
1779904224.450899,0.0000064662,1779904224.450899,0.
1779904224.5508988,0.0000064662,1779904224.5508988,0.
1779904224.650899,0.0000064662,1779904224.650899,0.
1779904224.7508988,0.0000064662,1779904224.7508988,0.
1779904224.850899,0.0000064662,1779904224.850899,0.
1779904224.950899,0.0000064662,1779904224.950899,0.
1779904225.0508988,0.0000064662,1779904225.0508988,0.
1779904225.150899,0.0000064662,1779904225.150899,0.
1779904225.2508988,0.0000064662,1779904225.2508988,0.
1779904225.350899,0.0000064662,1779904225.350899,0.
1779904225.450899,0.0000064662,1779904225.450899,0.
1779904225.5508988,0.0000064662,1779904225.5508988,0.
1779904225.650899,0.0000064662,1779904225.650899,0.
1779904225.7508988,0.0000064662,1779904225.7508988,0.
1779904225.850899,0.0000064662,1779904225.850899,0.
1779904225.950899,0.0000064662,1779904225.950899,0.
1779904226.0508988,0.0000064662,1779904226.0508988,0.
1779904226.150899,0.0000064662,1779904226.150899,0.
1779904226.2508988,0.0000064662,1779904226.2508988,0.
1779904226.350899,0.0000064662,1779904226.350899,0.
1779904226.450899,0.0000064662,1779904226.450899,0.
1779904226.5508988,0.0000064662,1779904226.5508988,0.
1779904226.650899,0.0000064662,1779904226.650899,0.
1779904226.7508988,0.0000064662,1779904226.7508988,0.
1779904226.850899,0.0000064662,1779904226.850899,0.
1779904226.950899,0.0000064662,1779904226.950899,0.
1779904227.0508988,0.0000064662,1779904227.0508988,0.
1779904227.150899,0.0000064662,1779904227.150899,0.
1779904227.2508988,0.0000064662,1779904227.2508988,0.
1779904227.350899,0.0000064662,1779904227.350899,0.
1779904227.450899,0.0000064662,1779904227.450899,0.
1779904227.5508988,0.0000064662,1779904227.5508988,0.
1779904227.650899,0.0000064662,1779904227.650899,0.
1779904227.7508988,0.0000064662,1779904227.7508988,0.
1779904227.850899,0.0000064662,1779904227.850899,0.
1779904227.950899,0.0000064662,1779904227.950899,0.
1779904228.0508988,0.0000064662,1779904228.0508988,0.
1779904228.150899,0.0000064662,1779904228.150899,0.
1779904228.2508988,0.0000064662,1779904228.2508988,0.
1779904228.350899,0.0000064662,1779904228.350899,0.
1779904228.450899,0.0000064662,1779904228.450899,0.
1779904228.5508988,0.0000064662,1779904228.5508988,0.
1779904228.650899,0.0000064662,1779904228.650899,0.
1779904228.7508988,0.0000064662,1779904228.7508988,0.
1779904228.850899,0.0000064662,1779904228.850899,0.
1779904228.950899,0.0000064662,1779904228.950899,0.
1779904229.0508988,0.0000064662,1779904229.0508988,0.
1779904229.150899,0.0000064662,1779904229.150899,0.
1779904229.2508988,0.0000064662,1779904229.2508988,0.
1779904229.350899,0.0000064662,1779904229.350899,0.
1779904229.450899,0.0000064662,1779904229.450899,0.
1779904229.5508988,0.0000064662,1779904229.5508988,0.
1779904229.650899,0.0000064662,1779904229.650899,0.
1779904229.7508988,0.0000064662,1779904229.7508988,0.
1779904229.850899,0.0000064662,1779904229.850899,0.
1779904229.950899,0.0000064662,1779904229.950899,0.
1779904230.0508988,0.0000064662,1779904230.0508988,0.
1779904230.150899,0.0000064662,1779904230.150899,0.
1779904230.2508988,0.0000064662,1779904230.2508988,0.
1779904230.350899,0.0000064662,1779904230.350899,0.
1779904230.450899,0.0000064662,1779904230.450899,0.
1779904230.5508988,0.0000064662,1779904230.5508988,0.
1779904230.650899,0.0000064662,1779904230.650899,0.
1779904230.7508988,0.0000064662,1779904230.7508988,0.
1779904230.850899,0.0000064662,1779904230.850899,0.
1779904230.950899,0.0000064662,1779904230.950899,0.
1779904231.0508988,0.0000064662,1779904231.0508988,0.
1779904231.150899,0.0000064662,1779904231.150899,0.
1779904231.2508988,0.0000064662,1779904231.2508988,0.
1779904231.350899,0.0000064662,1779904231.350899,0.
1779904231.450899,0.0000064662,1779904231.450899,0.
1779904231.5508988,0.0000064662,1779904231.5508988,0.
1779904231.650899,0.0000064662,1779904231.650899,0.
1779904231.7508988,0.0000064662,1779904231.7508988,0.
1779904231.850899,0.0000064662,1779904231.850899,0.
1779904231.950899,0.0000064662,1779904231.950899,0.
1779904232.0508988,0.0000064662,1779904232.0508988,0.
1779904232.150899,0.0000064662,1779904232.150899,0.
1779904232.2508988,0.0000064662,1779904232.2508988,0.
1779904232.350899,0.0000064662,1779904232.350899,0.
1779904232.450899,0.0000064662,1779904232.450899,0.
1779904232.5508988,0.0000064662,1779904232.5508988,0.
1779904232.650899,0.0000064662,1779904232.650899,0.
1779904232.7508988,0.0000064662,1779904232.7508988,0.
1779904232.850899,0.0000064662,1779904232.850899,0.
1779904232.950899,0.0000064662,1779904232.950899,0.
1779904233.0508988,0.0000064662,1779904233.0508988,0.
1779904233.150899,0.0000064662,1779904233.150899,0.
1779904233.2508988,0.0000064662,1779904233.2508988,0.
1779904233.350899,0.0000064662,1779904233.350899,0.
1779904233.450899,0.0000064662,1779904233.450899,0.
1779904233.5508988,0.0000064662,1779904233.5508988,0.
1779904233.650899,0.0000064662,1779904233.650899,0.
1779904233.7508988,0.0000064662,1779904233.7508988,0.
1779904233.850899,0.0000064662,1779904233.850899,0.
1779904233.950899,0.0000064662,1779904233.950899,0.
1779904234.0508988,0.0000064662,1779904234.0508988,0.
1779904234.150899,0.0000064662,1779904234.150899,0.
1779904234.2508988,0.0000064662,1779904234.2508988,0.
1779904234.350899,0.0000064662,1779904234.350899,0.
1779904234.450899,0.0000064662,1779904234.450899,0.
1779904234.5508988,0.0000064662,1779904234.5508988,0.
1779904234.650899,0.0000064662,1779904234.650899,0.
1779904234.7508988,0.0000064662,1779904234.7508988,0.
1779904234.850899,0.0000064662,1779904234.850899,0.
1779904234.950899,0.0000064662,1779904234.950899,0.
1779904235.0508988,0.0000064662,1779904235.0508988,0.
1779904235.150899,0.0000064662,1779904235.150899,0.
1779904235.2508988,0.0000064662,1779904235.2508988,0.
1779904235.350899,0.0000064662,1779904235.350899,0.
1779904235.450899,0.0000064662,1779904235.450899,0.
1779904235.5508988,0.0000064662,1779904235.5508988,0.
1779904235.650899,0.0000064662,1779904235.650899,0.
1779904235.7508988,0.0000064662,1779904235.7508988,0.
1779904235.850899,0.0000064662,1779904235.850899,0.
1779904235.950899,0.0000064662,1779904235.950899,0.
1779904236.0508988,0.0000064662,1779904236.0508988,0.
1779904236.150899,0.0000064662,1779904236.150899,0.
1779904236.2508988,0.0000064662,1779904236.2508988,0.
1779904236.350899,0.0000064662,1779904236.350899,0.
