Command_x,Command_y,Target_x,Target_y
1779988912.461026,176.9744400668,1779988912.461026,0.
1779988912.561026,176.9744400668,1779988912.561026,0.
1779988912.661026,176.9744400668,1779988912.661026,0.
1779988912.7610261,176.9744400668,1779988912.7610261,0.
1779988912.861026,176.9744400668,1779988912.861026,0.
1779988912.961026,176.9744400668,1779988912.961026,0.
1779988913.061026,176.9744400668,1779988913.061026,0.
1779988913.161026,176.9744400668,1779988913.161026,0.
1779988913.2610261,176.9744400668,1779988913.2610261,0.
1779988913.361026,176.9744400668,1779988913.361026,0.
1779988913.461026,176.9744400668,1779988913.461026,0.
1779988913.561026,176.9744400668,1779988913.561026,0.
1779988913.661026,176.9744400668,1779988913.661026,0.
1779988913.7610261,176.9744400668,1779988913.7610261,0.
1779988913.861026,176.9744400668,1779988913.861026,0.
1779988913.961026,176.9744400668,1779988913.961026,0.
1779988914.061026,176.9744400668,1779988914.061026,0.
1779988914.161026,176.9744400668,1779988914.161026,0.
1779988914.2610261,176.9744400668,1779988914.2610261,0.
1779988914.361026,176.9744400668,1779988914.361026,0.
1779988914.461026,176.9744400668,1779988914.461026,0.
1779988914.561026,176.9744400668,1779988914.561026,0.
1779988914.661026,176.9744400668,1779988914.661026,0.
1779988914.7610261,176.9744400668,1779988914.7610261,0.
1779988914.861026,176.9744400668,1779988914.861026,0.
1779988914.961026,176.9744400668,1779988914.961026,0.
1779988915.061026,176.9744400668,1779988915.061026,0.
1779988915.161026,176.9744400668,1779988915.161026,0.
1779988915.2610261,176.9744400668,1779988915.2610261,0.
1779988915.361026,176.9744400668,1779988915.361026,0.
1779988915.461026,176.9744400668,1779988915.461026,0.
1779988915.561026,176.9744400668,1779988915.561026,0.
1779988915.661026,176.9744400668,1779988915.661026,0.
1779988915.7610261,176.9744400668,1779988915.7610261,0.
1779988915.861026,176.9744400668,1779988915.861026,0.
1779988915.961026,176.9744400668,1779988915.961026,0.
1779988916.061026,176.9744400668,1779988916.061026,0.
1779988916.161026,176.9744400668,1779988916.161026,0.
1779988916.2610261,176.9744400668,1779988916.2610261,0.
1779988916.361026,176.9744400668,1779988916.361026,0.
1779988916.461026,176.9744400668,1779988916.461026,0.
1779988916.561026,176.9744400668,1779988916.561026,0.
1779988916.661026,176.9744400668,1779988916.661026,0.
1779988916.7610261,176.9744400668,1779988916.7610261,0.
1779988916.861026,176.9744400668,1779988916.861026,0.
1779988916.961026,176.9744400668,1779988916.961026,0.
1779988917.061026,176.9744400668,1779988917.061026,0.
1779988917.161026,176.9744400668,1779988917.161026,0.
1779988917.2610261,176.9744400668,1779988917.2610261,0.
1779988917.361026,176.9744400668,1779988917.361026,0.
1779988917.461026,176.9744400668,1779988917.461026,0.
1779988917.561026,176.9744400668,1779988917.561026,0.
1779988917.661026,176.9744400668,1779988917.661026,0.
1779988917.7610261,176.9744400668,1779988917.7610261,0.
1779988917.861026,176.9744400668,1779988917.861026,0.
1779988917.961026,176.9744400668,1779988917.961026,0.
1779988918.061026,176.9744400668,1779988918.061026,0.
1779988918.161026,176.9744400668,1779988918.161026,0.
1779988918.2610261,176.9744400668,1779988918.2610261,0.
1779988918.361026,176.9744400668,1779988918.361026,0.
1779988918.461026,176.9744400668,1779988918.461026,0.
1779988918.561026,176.9744400668,1779988918.561026,0.
1779988918.661026,176.9744400668,1779988918.661026,0.
1779988918.7610261,176.9744400668,1779988918.7610261,0.
1779988918.861026,176.9744400668,1779988918.861026,0.
1779988918.961026,176.9744400668,1779988918.961026,0.
1779988919.061026,176.9744400668,1779988919.061026,0.
1779988919.161026,176.9744400668,1779988919.161026,0.
1779988919.2610261,176.9744400668,1779988919.2610261,0.
1779988919.361026,176.9744400668,1779988919.361026,0.
1779988919.461026,176.9744400668,1779988919.461026,0.
1779988919.561026,176.9744400668,1779988919.561026,0.
1779988919.661026,176.9744400668,1779988919.661026,0.
1779988919.7610261,176.9744400668,1779988919.7610261,0.
1779988919.861026,176.9744400668,1779988919.861026,0.
1779988919.961026,176.9744400668,1779988919.961026,0.
1779988920.061026,176.9744400668,1779988920.061026,0.
1779988920.161026,176.9744400668,1779988920.161026,0.
1779988920.2610261,176.9744400668,1779988920.2610261,0.
1779988920.361026,176.9744400668,1779988920.361026,0.
1779988920.461026,176.9744400668,1779988920.461026,0.
1779988920.561026,176.9744400668,1779988920.561026,0.
1779988920.661026,176.9744400668,1779988920.661026,0.
1779988920.7610261,176.9744400668,1779988920.7610261,0.
1779988920.861026,176.9744400668,1779988920.861026,0.
1779988920.961026,176.9744400668,1779988920.961026,0.
1779988921.061026,176.9744400668,1779988921.061026,0.
1779988921.161026,176.9744400668,1779988921.161026,0.
1779988921.2610261,176.9744400668,1779988921.2610261,0.
1779988921.361026,176.9744400668,1779988921.361026,0.
1779988921.461026,176.9744400668,1779988921.461026,0.
1779988921.561026,176.9744400668,1779988921.561026,0.
1779988921.661026,176.9744400668,1779988921.661026,0.
1779988921.7610261,176.9744400668,1779988921.7610261,0.
1779988921.861026,176.9744400668,1779988921.861026,0.
1779988921.961026,176.9744400668,1779988921.961026,0.
1779988922.061026,176.9744400668,1779988922.061026,0.
1779988922.161026,176.9744400668,1779988922.161026,0.
1779988922.2610261,176.9744400668,1779988922.2610261,0.
1779988922.361026,176.9744400668,1779988922.361026,0.
1779988922.461026,176.9744400668,1779988922.461026,0.
1779988922.561026,176.9744400668,1779988922.561026,0.
1779988922.661026,176.9744400668,1779988922.661026,0.
1779988922.7610261,176.9744400668,1779988922.7610261,0.
1779988922.861026,176.9744400668,1779988922.861026,0.
1779988922.961026,176.9744400668,1779988922.961026,0.
1779988923.061026,176.9744400668,1779988923.061026,0.
1779988923.161026,176.9744400668,1779988923.161026,0.
1779988923.2610261,176.9744400668,1779988923.2610261,0.
1779988923.361026,176.9744400668,1779988923.361026,0.
1779988923.461026,176.9744400668,1779988923.461026,0.
1779988923.561026,176.9744400668,1779988923.561026,0.
1779988923.661026,176.9744400668,1779988923.661026,0.
1779988923.7610261,176.9744400668,1779988923.7610261,0.
1779988923.861026,176.9744400668,1779988923.861026,0.
1779988923.961026,176.9744400668,1779988923.961026,0.
1779988924.061026,176.9744400668,1779988924.061026,0.
1779988924.161026,176.9744400668,1779988924.161026,0.
1779988924.2610261,176.9744400668,1779988924.2610261,0.
1779988924.361026,176.9744400668,1779988924.361026,0.
1779988924.461026,176.9744400668,1779988924.461026,0.
1779988924.561026,176.9744400668,1779988924.561026,0.
1779988924.661026,176.9744400668,1779988924.661026,0.
1779988924.7610261,176.9744400668,1779988924.7610261,0.
1779988924.861026,176.9744400668,1779988924.861026,0.
1779988924.961026,176.9744400668,1779988924.961026,0.
1779988925.061026,176.9744400668,1779988925.061026,0.
1779988925.161026,176.9744400668,1779988925.161026,0.
1779988925.2610261,176.9744400668,1779988925.2610261,0.
1779988925.361026,176.9744400668,1779988925.361026,0.
1779988925.461026,176.9744400668,1779988925.461026,0.
1779988925.561026,176.9744400668,1779988925.561026,0.
1779988925.661026,176.9744400668,1779988925.661026,0.
1779988925.7610261,176.9744400668,1779988925.7610261,0.
1779988925.861026,176.9744400668,1779988925.861026,0.
1779988925.961026,176.9744400668,1779988925.961026,0.
1779988926.061026,176.9744400668,1779988926.061026,0.
1779988926.161026,176.9744400668,1779988926.161026,0.
1779988926.2610261,176.9744400668,1779988926.2610261,0.
1779988926.361026,176.9744400668,1779988926.361026,0.
1779988926.461026,176.9744400668,1779988926.461026,0.
1779988926.561026,176.9744400668,1779988926.561026,0.
1779988926.661026,176.9744400668,1779988926.661026,0.
